gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3925117065	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137818084	Plantae	Tracheophyta	Magnoliopsida	Fagales	Myricaceae	Comptonia	Comptonia peregrina		SPECIES	Comptonia peregrina (L.) J.M.Coult.	Comptonia peregrina		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.230332	-73.588786							2022-10-06T10:38:36	6	10	2022	5414197	5414197	HUMAN_OBSERVATION	iNaturalist	Observations	137818084		Patricia Butter	2022-10-07T01:38:23	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:25:07.701Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3925044025	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137808766	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza cuneata		SPECIES	Lespedeza cuneata (Dum.Cours.) G.Don	Lespedeza cuneata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.226578	-73.598503							2022-10-06T09:51:18	6	10	2022	8114276	8114276	HUMAN_OBSERVATION	iNaturalist	Observations	137808766		Patricia Butter	2022-10-06T23:38:12	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:39:43.283Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3925042684	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844258	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Doellingeria	Doellingeria umbellata		SPECIES	Doellingeria umbellata (Mill.) Nees	Doellingeria umbellata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248783	-73.591872	4.0						2022-09-28T12:57:55	28	9	2022	3148260	3148260	HUMAN_OBSERVATION	iNaturalist	Observations	136844258		Ethan Dropkin	2022-09-28T20:29:41	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T14:11:18.003Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3924994525	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121657136	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Pteridium	Pteridium aquilinum		SPECIES	Pteridium aquilinum (L.) Kuhn	Pteridium aquilinum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.256338	-73.599496	9.0						2022-06-13T18:52:43	13	6	2022	5275012	5275012	HUMAN_OBSERVATION	iNaturalist	Observations	121657136		Krista Munger	2022-06-13T22:53:00	CC_BY_NC_4_0	Krista Munger	Krista Munger			2026-05-19T13:54:11.042Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923733469	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137328825	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum	Polystichum acrostichoides		SPECIES	Polystichum acrostichoides (Michx.) Schott	Polystichum acrostichoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.260407	-73.571142	8.0						2022-10-02T16:22:24	2	10	2022	2651098	2651098	HUMAN_OBSERVATION	iNaturalist	Observations	137328825		Kat	2022-10-02T20:24:15	CC_BY_NC_4_0	Kat	Kat			2026-05-19T13:51:58.985Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923686884	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844419	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Trichostema	Trichostema dichotomum		SPECIES	Trichostema dichotomum L.	Trichostema dichotomum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248588	-73.593828	4.0						2022-09-28T12:50:22	28	9	2022	2926665	2926665	HUMAN_OBSERVATION	iNaturalist	Observations	136844419		Ethan Dropkin	2022-09-28T20:31:09	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:39:49.209Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923597667	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135452273	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum patens		SPECIES	Symphyotrichum patens (Aiton) G.L.Nesom	Symphyotrichum patens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25901	-73.569681							2022-09-17T11:40:20	17	9	2022	3151761	3151761	HUMAN_OBSERVATION	iNaturalist	Observations	135452273		Patricia Butter	2022-09-18T00:00:06	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:40:50.809Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923566831	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844375	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium platyneuron		SPECIES	Asplenium platyneuron (L.) Britton, Sterns & Poggenb.	Asplenium platyneuron		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248967	-73.592628	4.0						2022-09-28T12:55:28	28	9	2022	2650714	2650714	HUMAN_OBSERVATION	iNaturalist	Observations	136844375		Ethan Dropkin	2022-09-28T20:30:41	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:39:50.520Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923551745	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136639676	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum patens		SPECIES	Symphyotrichum patens (Aiton) G.L.Nesom	Symphyotrichum patens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.258367	-73.568375	26.0						2022-09-26T13:01:04	26	9	2022	3151761	3151761	HUMAN_OBSERVATION	iNaturalist	Observations	136639676		Elizabeth Herr	2022-09-27T00:35:03	CC_BY_NC_4_0	Elizabeth Herr	Elizabeth Herr			2026-05-19T14:00:10.708Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923515905	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844121	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Sorghastrum	Sorghastrum nutans		SPECIES	Sorghastrum nutans (L.) Nash	Sorghastrum nutans		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248962	-73.593125	4.0						2022-09-28T13:14:30	28	9	2022	2704414	2704414	HUMAN_OBSERVATION	iNaturalist	Observations	136844121		Ethan Dropkin	2022-09-28T20:28:24	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:41:00.258Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923493874	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844606	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza capitata		SPECIES	Lespedeza capitata Michx.	Lespedeza capitata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248592	-73.59385	4.0						2022-09-28T12:50:15	28	9	2022	2955772	2955772	HUMAN_OBSERVATION	iNaturalist	Observations	136844606		Ethan Dropkin	2022-09-28T20:32:33	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:51:54.494Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923436855	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844171	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum patens		SPECIES	Symphyotrichum patens (Aiton) G.L.Nesom	Symphyotrichum patens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.249375	-73.59157	5.0						2022-09-28T13:00:14	28	9	2022	3151761	3151761	HUMAN_OBSERVATION	iNaturalist	Observations	136844171		Ethan Dropkin	2022-09-28T20:28:48	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T14:00:13.685Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923331894	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136843955	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Trichostema	Trichostema dichotomum		SPECIES	Trichostema dichotomum L.	Trichostema dichotomum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.24857	-73.593987	4.0						2022-09-28T13:30:34	28	9	2022	2926665	2926665	HUMAN_OBSERVATION	iNaturalist	Observations	136843955		Ethan Dropkin	2022-09-28T20:27:14	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:24:54.729Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3923294871	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136844399	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Woodsiaceae	Physematium	Physematium obtusum		SPECIES	Woodsia obtusa (Spreng.) Torr.	Woodsia obtusa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248978	-73.592653	5.0						2022-09-28T12:55:29	28	9	2022	5275081	5643573	HUMAN_OBSERVATION	iNaturalist	Observations	136844399		Ethan Dropkin	2022-09-28T20:30:54	CC_BY_NC_4_0	Ethan Dropkin	Ethan Dropkin			2026-05-19T13:51:54.092Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3915661466	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136518675	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Dendrolycopodium	Dendrolycopodium obscurum		SPECIES	Dendrolycopodium obscurum (L.) A.Haines	Dendrolycopodium obscurum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.239084	-73.600458							2022-09-25T11:15:48	25	9	2022	3991468	3991468	HUMAN_OBSERVATION	iNaturalist	Observations	136518675		Patricia Butter	2022-09-26T01:03:41	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:11:24.748Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3915594886	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136520316	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Chimaphila	Chimaphila maculata		SPECIES	Chimaphila maculata (L.) Pursh	Chimaphila maculata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.239017	-73.600571							2022-09-25T11:45:53	25	9	2022	2888304	2888304	HUMAN_OBSERVATION	iNaturalist	Observations	136520316		Patricia Butter	2022-09-26T01:18:16	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:54:06.660Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3915556036	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136531106	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Hamamelis	Hamamelis virginiana		SPECIES	Hamamelis virginiana L.	Hamamelis virginiana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.242174	-73.604167							2022-09-25T13:12:06	25	9	2022	3152827	3152827	HUMAN_OBSERVATION	iNaturalist	Observations	136531106		Patricia Butter	2022-09-26T03:07:46	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:03:52.419Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3915511297	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136520431	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Mitchella	Mitchella repens		SPECIES	Mitchella repens L.	Mitchella repens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.238931	-73.600651							2022-09-25T11:51:32	25	9	2022	5338762	5338762	HUMAN_OBSERVATION	iNaturalist	Observations	136520431		Patricia Butter	2022-09-26T01:19:16	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:25:00.490Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3915330755	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/136518392	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Sitobolium	Sitobolium punctilobum		SPECIES	Dennstaedtia punctilobula (Michx.) T.Moore	Dennstaedtia punctilobula		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.239103	-73.600551							2022-09-25T11:16:53	25	9	2022	2650777	3605467	HUMAN_OBSERVATION	iNaturalist	Observations	136518392		Patricia Butter	2022-09-26T01:00:54	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:41:04.675Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912251942	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135659136	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Chelone	Chelone glabra		SPECIES	Chelone glabra L.	Chelone glabra		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257261	-73.573507	12.0						2022-09-18T15:51:46	18	9	2022	5414935	5414935	HUMAN_OBSERVATION	iNaturalist	Observations	135659136		leahcc	2022-09-19T13:35:48	CC_BY_NC_4_0	leahcc	leahcc			2026-05-19T13:51:53.588Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912237430	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/77550341	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaylussacia	Gaylussacia baccata		SPECIES	Gaylussacia baccata (Wangenh.) K.Koch	Gaylussacia baccata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.255449	-73.579057	100.0						2017-05-06T14:31	6	5	2017	2882739	2882739	HUMAN_OBSERVATION	iNaturalist	Observations	77550341		Tammo Reichgelt	2021-05-06T02:59:38	CC_BY_NC_4_0	Tammo Reichgelt	Tammo Reichgelt			2026-05-19T13:54:09.803Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912185354	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93812054	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum novae-angliae		SPECIES	Symphyotrichum novae-angliae (L.) G.L.Nesom	Symphyotrichum novae-angliae		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.252196	-73.599128	20.0						2021-09-05T09:44	5	9	2021	3151618	3151618	HUMAN_OBSERVATION	iNaturalist	Observations	93812054		Clarence Holmes	2021-09-23T20:56:00	CC_BY_NC_4_0	Clarence Holmes	Clarence Holmes			2026-05-19T13:39:43.223Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912174307	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7402868	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Trichostema	Trichostema dichotomum		SPECIES	Trichostema dichotomum L.	Trichostema dichotomum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.258975	-73.567039	15.0						2017-08-07T00:49	7	8	2017	2926665	2926665	HUMAN_OBSERVATION	iNaturalist	Observations	7402868		R. Kevan Schoonover McClelland	2017-08-22T19:55:24	CC_BY_NC_4_0	Richard Aracil	Richard Aracil			2026-05-19T13:53:56.855Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912145349	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/84193705	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Juncus	Juncus effusus		SPECIES	Juncus effusus L.	Juncus effusus		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.259878	-73.577753	9.0						2021-06-23T12:28:58	23	6	2021	2701311	2701311	HUMAN_OBSERVATION	iNaturalist	Observations	84193705		alanbar	2021-06-23T16:29:31	CC_BY_NC_4_0	alanbar	alanbar			2026-05-19T13:51:48.851Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912100016	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134886751	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Phrymaceae	Mimulus	Mimulus ringens		SPECIES	Mimulus ringens L.	Mimulus ringens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248111	-73.593621	8.0						2022-08-26T11:30:28	26	8	2022	6070732	6070732	HUMAN_OBSERVATION	iNaturalist	Observations	134886751		leahcc	2022-09-13T17:50:48	CC_BY_NC_4_0	leahcc	leahcc			2026-05-19T14:12:09.585Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3912080591	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/125209652	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Physalis	Physalis heterophylla		SPECIES	Physalis heterophylla Nees	Physalis heterophylla		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.259384	-73.577416	26.0						2022-07-07T10:01	7	7	2022	5341783	5341783	HUMAN_OBSERVATION	iNaturalist	Observations	125209652		Taro Ietaka	2022-07-07T19:50:49	CC_BY_NC_4_0	Taro Ietaka	Taro Ietaka			2026-05-19T14:06:55.713Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3911993407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89209276	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Angelica	Angelica atropurpurea		SPECIES	Angelica atropurpurea L.	Angelica atropurpurea		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.259917	-73.577726	6.0						2021-07-30T12:50:07	30	7	2021	5371822	5371822	HUMAN_OBSERVATION	iNaturalist	Observations	89209276		Taro Ietaka	2021-07-30T16:51:51	CC_BY_NC_4_0	Taro Ietaka	Taro Ietaka			2026-05-19T13:39:39.371Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3902099382	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/26630283	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Achillea	Achillea millefolium		SPECIES	Achillea millefolium L.	Achillea millefolium		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.252304	-73.575841	88.0						2019-06-08T12:26:24	8	6	2019	3120060	3120060	HUMAN_OBSERVATION	iNaturalist	Observations	26630283		peakaytea	2022-02-08T00:36:02	CC_BY_NC_4_0	Krista Munger	Krista Munger			2026-05-19T14:03:15.549Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3902059312	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7247947	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea	Nymphaea odorata		SPECIES	Nymphaea odorata Sol. ex Aiton	Nymphaea odorata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.222353	-73.584986	2064.0						2017-07-28T13:00:17	28	7	2017	2882412	2882412	HUMAN_OBSERVATION	iNaturalist	Observations	7247947		Shaun Michael	2017-08-02T17:32:41	CC_BY_NC_4_0	Will koneval	Will koneval			2026-05-19T14:03:32.192Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3902049552	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58776999	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	Persicaria virginiana		SPECIES	Persicaria virginiana (L.) Gaertn.	Persicaria virginiana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25497	-73.595763	2261.0						2020-09-06T14:43:40	6	9	2020	2889320	2889320	HUMAN_OBSERVATION	iNaturalist	Observations	58776999		zakfoster	2020-11-01T01:53:31	CC_BY_NC_4_0	carexplantaginea	carexplantaginea			2026-05-19T14:00:06.519Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892525378	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116199619	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	Claytonia virginica		SPECIES	Claytonia virginica L.	Claytonia virginica		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.245398	-73.592576							2022-05-08T13:10:16	8	5	2022	3084745	3084745	HUMAN_OBSERVATION	iNaturalist	Observations	116199619		Patricia Butter	2022-05-09T00:00:48	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:14:24.669Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892427564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130185851	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias tuberosa		SPECIES	Asclepias tuberosa L.	Asclepias tuberosa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246518	-73.590304	403.0						2022-08-07T00:28	7	8	2022	3170305	3170305	HUMAN_OBSERVATION	iNaturalist	Observations	130185851		Maya	2022-08-10T00:55:34	CC_BY_NC_4_0	Maya	Maya			2026-05-19T13:59:54.019Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892396520	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/129549742	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Onocleaceae	Onoclea	Onoclea sensibilis		SPECIES	Onoclea sensibilis L.	Onoclea sensibilis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.240622	-73.589355	3856.0						2022-08-05T11:04:48	5	8	2022	2650903	2650903	HUMAN_OBSERVATION	iNaturalist	Observations	129549742		Jackson	2022-08-05T15:10:32	CC0_1_0	Jackson	Jackson			2026-05-19T14:03:58.691Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892395761	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130522958	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Goodyera	Goodyera pubescens		SPECIES	Goodyera pubescens (Willd.) R.Br.	Goodyera pubescens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246518	-73.590305	403.0						2022-08-12T13:38:56	12	8	2022	2840768	2840768	HUMAN_OBSERVATION	iNaturalist	Observations	130522958		otes	2022-08-13T03:36:03	CC_BY_NC_4_0	Kat Moon	Kat Moon			2026-05-19T13:54:16.671Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3892328320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/47325091	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rosa	Rosa multiflora		SPECIES	Rosa multiflora Thunb.	Rosa multiflora		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.23619	-73.606245							2020-05-25T11:10:10	25	5	2020	3003244	3003244	HUMAN_OBSERVATION	iNaturalist	Observations	47325091		Krista Munger	2020-05-25T21:16:07	CC_BY_NC_4_0	Krista Munger	Krista Munger			2026-05-19T14:14:31.156Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3881750111	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128546672	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Pyrola	Pyrola americana		SPECIES	Pyrola americana G.Don	Pyrola americana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.252175	-73.581997	8.0						2022-07-29T22:03:04	29	7	2022	7397090	7397090	HUMAN_OBSERVATION	iNaturalist	Observations	128546672		Jason J. Dombroskie	2022-07-30T02:03:32	CC_BY_NC_4_0	Jason J. Dombroskie	Jason J. Dombroskie			2026-05-19T14:06:44.150Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
